transaction_id,date,customer_id,product_id,product_category,region,amount,tax,total_revenue
TRX-11310,2025-09-15,CUST-614,PROD-3569,Electronics,Asia Pacific,38.81,3.1,41.91
TRX-11311,2025-05-17,CUST-931,PROD-4285,Clothing,Asia Pacific,89.22,7.14,96.36
TRX-11312,2025-07-26,CUST-486,PROD-1234,Electronics,Europe,484.41,38.75,523.16
TRX-11313,2025-05-07,CUST-818,PROD-4518,Home & Garden,Latin America,493.51,39.48,532.99
TRX-11314,2025-06-17,CUST-858,PROD-1165,Electronics,Europe,390.31,31.22,421.53
TRX-11315,2025-11-19,CUST-693,PROD-1258,Toys,Asia Pacific,293.3,23.46,316.76
TRX-11316,2025-09-15,CUST-515,PROD-4183,Home & Garden,Asia Pacific,428.55,34.28,462.83
TRX-11317,2025-07-23,CUST-355,PROD-1151,Sports,Latin America,137.01,10.96,147.97
TRX-11318,2025-04-06,CUST-843,PROD-2757,Toys,Latin America,488.3,39.06,527.36
TRX-11319,2025-11-19,CUST-701,PROD-3954,Clothing,North America,104.98,8.4,113.38
TRX-11320,2025-12-24,CUST-406,PROD-3976,Sports,Asia Pacific,398.11,31.85,429.96
TRX-11321,2025-04-01,CUST-549,PROD-2272,Sports,Asia Pacific,72.14,5.77,77.91
TRX-11322,2025-05-28,CUST-940,PROD-1673,Electronics,Europe,83.67,6.69,90.36
TRX-11323,2025-09-08,CUST-151,PROD-1922,Sports,North America,398.82,31.91,430.73
TRX-11324,2025-01-03,CUST-893,PROD-4368,Clothing,Latin America,395.15,31.61,426.76
TRX-11325,2025-01-14,CUST-657,PROD-2292,Clothing,Asia Pacific,427.69,34.22,461.91
TRX-11326,2025-09-13,CUST-144,PROD-2888,Home & Garden,Latin America,247.23,19.78,267.01
TRX-11327,2025-10-21,CUST-580,PROD-2075,Clothing,Europe,154.53,12.36,166.89
TRX-11328,2025-06-21,CUST-662,PROD-2340,Electronics,Asia Pacific,228.57,18.29,246.86
TRX-11329,2025-01-06,CUST-292,PROD-2211,Toys,Asia Pacific,62.31,4.98,67.29
TRX-11330,2025-07-16,CUST-162,PROD-1276,Electronics,Asia Pacific,67.91,5.43,73.34
TRX-11331,2025-02-11,CUST-816,PROD-1524,Home & Garden,Latin America,380.23,30.42,410.65
TRX-11332,2025-05-12,CUST-664,PROD-1110,Clothing,Europe,273.39,21.87,295.26
TRX-11333,2025-06-03,CUST-982,PROD-4840,Toys,North America,222.74,17.82,240.56
TRX-11334,2025-08-04,CUST-831,PROD-3394,Electronics,Latin America,372.33,29.79,402.12
TRX-11335,2025-09-22,CUST-242,PROD-1507,Toys,Europe,436.82,34.95,471.77
TRX-11336,2025-10-10,CUST-661,PROD-2251,Electronics,Europe,23.87,1.91,25.78
TRX-11337,2025-07-10,CUST-439,PROD-4115,Clothing,Asia Pacific,22.93,1.83,24.76
TRX-11338,2025-09-13,CUST-463,PROD-4606,Toys,Latin America,414.12,33.13,447.25
TRX-11339,2025-03-22,CUST-564,PROD-1135,Electronics,North America,297.63,23.81,321.44
TRX-11340,2025-10-10,CUST-564,PROD-4787,Sports,North America,473.66,37.89,511.55
TRX-11341,2025-09-01,CUST-385,PROD-2469,Sports,Latin America,121.27,9.7,130.97
TRX-11342,2025-04-30,CUST-276,PROD-3365,Sports,Europe,131.95,10.56,142.51
TRX-11343,2025-11-01,CUST-647,PROD-1639,Toys,Latin America,22.19,1.78,23.97
TRX-11344,2025-12-29,CUST-580,PROD-3994,Home & Garden,Europe,359.19,28.74,387.93
TRX-11345,2025-05-21,CUST-184,PROD-2665,Sports,Asia Pacific,241.98,19.36,261.34
TRX-11346,2025-07-21,CUST-788,PROD-1954,Sports,Asia Pacific,147.94,11.84,159.78
TRX-11347,2025-10-08,CUST-843,PROD-2289,Home & Garden,North America,458.18,36.65,494.83
TRX-11348,2025-06-29,CUST-182,PROD-3713,Clothing,North America,280.52,22.44,302.96
TRX-11349,2025-09-21,CUST-172,PROD-1182,Toys,Europe,265.62,21.25,286.87
TRX-11350,2025-06-11,CUST-426,PROD-2366,Sports,Latin America,489.55,39.16,528.71
TRX-11351,2025-10-22,CUST-954,PROD-1435,Electronics,Europe,473.26,37.86,511.12
TRX-11352,2025-11-02,CUST-175,PROD-1175,Toys,Asia Pacific,75.45,6.04,81.49
TRX-11353,2025-02-10,CUST-447,PROD-3002,Electronics,Latin America,453.58,36.29,489.87
TRX-11354,2025-08-02,CUST-487,PROD-1408,Toys,North America,140.7,11.26,151.96
TRX-11355,2025-01-29,CUST-489,PROD-3597,Sports,Europe,468.56,37.48,506.04
TRX-11356,2025-11-15,CUST-999,PROD-3396,Clothing,North America,82.69,6.62,89.31
TRX-11357,2025-09-26,CUST-309,PROD-2070,Clothing,Asia Pacific,65.9,5.27,71.17
TRX-11358,2025-11-02,CUST-406,PROD-3055,Home & Garden,North America,259.31,20.74,280.05
TRX-11359,2025-07-14,CUST-267,PROD-2272,Electronics,Europe,361.55,28.92,390.47
TRX-11360,2025-06-25,CUST-258,PROD-4183,Home & Garden,Latin America,114.79,9.18,123.97
TRX-11361,2025-07-29,CUST-604,PROD-1563,Electronics,Europe,324.71,25.98,350.69
TRX-11362,2025-11-23,CUST-997,PROD-2202,Electronics,Asia Pacific,399.71,31.98,431.69
TRX-11363,2025-02-01,CUST-524,PROD-3542,Clothing,North America,412.17,32.97,445.14
TRX-11364,2025-05-02,CUST-567,PROD-1005,Home & Garden,Europe,417.8,33.42,451.22
TRX-11365,2025-02-10,CUST-261,PROD-3967,Electronics,Latin America,287.23,22.98,310.21
TRX-11366,2025-09-24,CUST-246,PROD-3300,Clothing,Europe,68.81,5.5,74.31
TRX-11367,2025-04-27,CUST-865,PROD-4245,Electronics,Asia Pacific,173.34,13.87,187.21
TRX-11368,2025-05-04,CUST-729,PROD-4879,Sports,Latin America,193.92,15.51,209.43
TRX-11369,2025-11-23,CUST-481,PROD-4123,Clothing,North America,474.75,37.98,512.73
TRX-11370,2025-06-12,CUST-505,PROD-4501,Clothing,Europe,327.34,26.19,353.53
TRX-11371,2025-10-18,CUST-886,PROD-3675,Clothing,Latin America,320.73,25.66,346.39
TRX-11372,2025-11-03,CUST-119,PROD-2671,Sports,Asia Pacific,389.64,31.17,420.81
TRX-11373,2025-11-05,CUST-675,PROD-3446,Electronics,Latin America,255.89,20.47,276.36
TRX-11374,2025-06-17,CUST-984,PROD-4253,Clothing,Asia Pacific,58.15,4.65,62.8
TRX-11375,2025-12-19,CUST-184,PROD-2316,Home & Garden,Asia Pacific,228.59,18.29,246.88
TRX-11376,2025-07-26,CUST-316,PROD-3324,Electronics,North America,147.67,11.81,159.48
TRX-11377,2025-09-05,CUST-276,PROD-2010,Clothing,North America,240.56,19.24,259.8
TRX-11378,2025-12-19,CUST-428,PROD-3778,Toys,North America,239.4,19.15,258.55
TRX-11379,2025-10-11,CUST-379,PROD-4546,Sports,North America,444.06,35.52,479.58
TRX-11380,2025-04-17,CUST-250,PROD-4930,Home & Garden,Europe,334.19,26.74,360.93
TRX-11381,2025-10-21,CUST-172,PROD-3816,Toys,Europe,71.89,5.75,77.64
TRX-11382,2025-04-12,CUST-519,PROD-2823,Toys,Asia Pacific,272.95,21.84,294.79
TRX-11383,2025-04-26,CUST-307,PROD-4395,Toys,Latin America,32.69,2.62,35.31
TRX-11384,2025-10-14,CUST-432,PROD-2666,Sports,Asia Pacific,251.25,20.1,271.35
TRX-11385,2025-08-26,CUST-281,PROD-1677,Clothing,Europe,228.1,18.25,246.35
TRX-11386,2025-06-07,CUST-924,PROD-1000,Sports,Asia Pacific,75.18,6.01,81.19
TRX-11387,2025-01-17,CUST-772,PROD-2959,Sports,Europe,252.75,20.22,272.97
TRX-11388,2025-06-14,CUST-748,PROD-1697,Electronics,Latin America,292.01,23.36,315.37
TRX-11389,2025-08-03,CUST-406,PROD-3758,Electronics,North America,32.11,2.57,34.68
TRX-11390,2025-10-28,CUST-811,PROD-3433,Electronics,Latin America,226.92,18.15,245.07
TRX-11391,2025-08-30,CUST-804,PROD-2802,Sports,North America,19.95,1.6,21.55
TRX-11392,2025-08-14,CUST-795,PROD-1089,Toys,Asia Pacific,212.67,17.01,229.68
TRX-11393,2025-06-12,CUST-120,PROD-3637,Electronics,Asia Pacific,115.3,9.22,124.52
TRX-11394,2025-12-19,CUST-273,PROD-3771,Home & Garden,Asia Pacific,155.21,12.42,167.63
TRX-11395,2025-10-07,CUST-570,PROD-4466,Sports,North America,405.2,32.42,437.62
TRX-11396,2025-04-20,CUST-357,PROD-1189,Clothing,Europe,461.43,36.91,498.34
TRX-11397,2025-10-29,CUST-154,PROD-2679,Home & Garden,Latin America,345.07,27.61,372.68
TRX-11398,2025-08-30,CUST-211,PROD-4876,Toys,Europe,25.62,2.05,27.67
TRX-11399,2025-05-22,CUST-897,PROD-2691,Home & Garden,Latin America,297.26,23.78,321.04
TRX-11400,2025-03-02,CUST-776,PROD-3995,Sports,Asia Pacific,258.06,20.64,278.7
TRX-11401,2025-07-08,CUST-274,PROD-4916,Clothing,North America,51.95,4.16,56.11
TRX-11402,2025-07-23,CUST-130,PROD-1138,Clothing,North America,293.64,23.49,317.13
TRX-11403,2025-03-13,CUST-850,PROD-4570,Toys,Europe,349.59,27.97,377.56
TRX-11404,2025-06-12,CUST-825,PROD-2988,Sports,North America,87.49,7.0,94.49
TRX-11405,2025-11-23,CUST-670,PROD-2854,Toys,Europe,354.26,28.34,382.6
TRX-11406,2025-06-15,CUST-741,PROD-4404,Home & Garden,Asia Pacific,115.77,9.26,125.03
TRX-11407,2025-02-21,CUST-808,PROD-4437,Home & Garden,North America,451.77,36.14,487.91
TRX-11408,2025-02-04,CUST-454,PROD-3592,Toys,Latin America,21.31,1.7,23.01
TRX-11409,2025-01-02,CUST-977,PROD-4092,Sports,Europe,44.55,3.56,48.11
TRX-11410,2025-11-05,CUST-846,PROD-1320,Sports,Latin America,361.19,28.9,390.09
TRX-11411,2025-01-26,CUST-378,PROD-2174,Electronics,Europe,294.44,23.56,318.0
TRX-11412,2025-10-10,CUST-663,PROD-4279,Toys,North America,262.96,21.04,284.0
TRX-11413,2025-06-28,CUST-290,PROD-2415,Sports,Latin America,324.48,25.96,350.44
TRX-11414,2025-04-11,CUST-508,PROD-2948,Electronics,Latin America,441.96,35.36,477.32
TRX-11415,2025-03-08,CUST-582,PROD-2327,Clothing,Europe,351.46,28.12,379.58
TRX-11416,2025-07-21,CUST-297,PROD-2775,Sports,Europe,322.57,25.81,348.38
TRX-11417,2025-11-09,CUST-640,PROD-2391,Clothing,Latin America,328.21,26.26,354.47
TRX-11418,2025-09-07,CUST-732,PROD-3695,Clothing,Asia Pacific,274.98,22.0,296.98
TRX-11419,2025-08-20,CUST-675,PROD-4005,Sports,Latin America,399.12,31.93,431.05
TRX-11420,2025-12-06,CUST-574,PROD-4229,Toys,Europe,385.67,30.85,416.52
TRX-11421,2025-05-02,CUST-430,PROD-1429,Electronics,Asia Pacific,429.43,34.35,463.78
TRX-11422,2025-06-08,CUST-750,PROD-1884,Home & Garden,Asia Pacific,102.68,8.21,110.89
TRX-11423,2025-01-01,CUST-830,PROD-3340,Electronics,North America,106.88,8.55,115.43
TRX-11424,2025-04-07,CUST-365,PROD-2558,Clothing,Latin America,368.79,29.5,398.29
TRX-11425,2025-09-20,CUST-679,PROD-3911,Electronics,Asia Pacific,464.44,37.16,501.6
TRX-11426,2025-08-10,CUST-814,PROD-3504,Sports,Asia Pacific,429.35,34.35,463.7
TRX-11427,2025-05-15,CUST-777,PROD-3018,Electronics,North America,250.1,20.01,270.11
TRX-11428,2025-11-17,CUST-632,PROD-4585,Home & Garden,North America,31.41,2.51,33.92
TRX-11429,2025-04-21,CUST-377,PROD-2912,Clothing,Asia Pacific,352.49,28.2,380.69
TRX-11430,2025-10-03,CUST-101,PROD-4068,Clothing,Asia Pacific,82.68,6.61,89.29
TRX-11431,2025-12-25,CUST-417,PROD-2423,Toys,Asia Pacific,337.54,27.0,364.54
TRX-11432,2025-01-31,CUST-463,PROD-2253,Electronics,Europe,156.48,12.52,169.0
TRX-11433,2025-06-24,CUST-913,PROD-2071,Clothing,Asia Pacific,441.4,35.31,476.71
TRX-11434,2025-05-13,CUST-888,PROD-1711,Home & Garden,North America,39.45,3.16,42.61
TRX-11435,2025-10-08,CUST-243,PROD-4204,Clothing,Europe,49.38,3.95,53.33
TRX-11436,2025-10-04,CUST-519,PROD-1234,Clothing,Europe,32.52,2.6,35.12
TRX-11437,2025-06-06,CUST-361,PROD-4650,Sports,North America,287.85,23.03,310.88
TRX-11438,2025-08-25,CUST-957,PROD-3644,Sports,Europe,189.35,15.15,204.5
TRX-11439,2025-10-04,CUST-916,PROD-1176,Clothing,Asia Pacific,178.61,14.29,192.9
TRX-11440,2025-04-12,CUST-466,PROD-3903,Sports,Asia Pacific,453.65,36.29,489.94
TRX-11441,2025-01-03,CUST-536,PROD-4219,Clothing,Latin America,218.47,17.48,235.95
TRX-11442,2025-02-07,CUST-267,PROD-2008,Electronics,Asia Pacific,254.24,20.34,274.58
TRX-11443,2025-01-24,CUST-667,PROD-1780,Electronics,Asia Pacific,169.69,13.58,183.27
TRX-11444,2025-07-24,CUST-864,PROD-4885,Clothing,Latin America,171.77,13.74,185.51
TRX-11445,2025-09-16,CUST-781,PROD-4100,Toys,Asia Pacific,18.1,1.45,19.55
TRX-11446,2025-05-18,CUST-475,PROD-2198,Clothing,Asia Pacific,458.26,36.66,494.92
TRX-11447,2025-08-08,CUST-149,PROD-2284,Sports,Latin America,478.57,38.29,516.86
TRX-11448,2025-06-28,CUST-731,PROD-1726,Electronics,Europe,162.16,12.97,175.13
TRX-11449,2025-03-30,CUST-763,PROD-2946,Toys,Europe,316.4,25.31,341.71
TRX-11450,2025-06-06,CUST-602,PROD-2283,Sports,Latin America,256.36,20.51,276.87
TRX-11451,2025-05-12,CUST-603,PROD-3939,Home & Garden,Latin America,432.58,34.61,467.19
TRX-11452,2025-04-08,CUST-559,PROD-4751,Home & Garden,North America,369.66,29.57,399.23
TRX-11453,2025-01-04,CUST-576,PROD-1123,Clothing,Latin America,252.69,20.22,272.91
TRX-11454,2025-04-20,CUST-998,PROD-4889,Sports,Europe,403.07,32.25,435.32
TRX-11455,2025-02-24,CUST-502,PROD-4298,Clothing,Latin America,448.95,35.92,484.87
TRX-11456,2025-06-26,CUST-181,PROD-2445,Clothing,North America,268.63,21.49,290.12
TRX-11457,2025-06-27,CUST-919,PROD-4317,Clothing,Asia Pacific,54.45,4.36,58.81
TRX-11458,2025-01-08,CUST-807,PROD-1547,Home & Garden,Asia Pacific,168.96,13.52,182.48
TRX-11459,2025-07-26,CUST-522,PROD-4675,Electronics,Asia Pacific,430.23,34.42,464.65
TRX-11460,2025-10-02,CUST-750,PROD-1400,Electronics,North America,411.39,32.91,444.3
TRX-11461,2025-12-29,CUST-961,PROD-2583,Electronics,Latin America,385.23,30.82,416.05
TRX-11462,2025-08-21,CUST-442,PROD-3781,Home & Garden,Asia Pacific,467.29,37.38,504.67
TRX-11463,2025-06-23,CUST-450,PROD-2733,Toys,Asia Pacific,345.44,27.64,373.08
TRX-11464,2025-11-16,CUST-761,PROD-4455,Sports,Latin America,133.71,10.7,144.41
TRX-11465,2025-11-24,CUST-212,PROD-3732,Toys,North America,308.53,24.68,333.21
TRX-11466,2025-11-03,CUST-210,PROD-3894,Electronics,Asia Pacific,158.49,12.68,171.17
TRX-11467,2025-02-18,CUST-715,PROD-2189,Clothing,North America,309.66,24.77,334.43
TRX-11468,2025-01-17,CUST-269,PROD-1508,Home & Garden,Europe,452.92,36.23,489.15
TRX-11469,2025-03-05,CUST-183,PROD-3586,Sports,Latin America,369.15,29.53,398.68
TRX-11470,2025-07-30,CUST-512,PROD-1097,Sports,Asia Pacific,312.85,25.03,337.88
TRX-11471,2025-08-02,CUST-516,PROD-1669,Clothing,Europe,265.33,21.23,286.56
TRX-11472,2025-01-03,CUST-434,PROD-4729,Electronics,Europe,87.7,7.02,94.72
TRX-11473,2025-02-16,CUST-241,PROD-1318,Home & Garden,Latin America,488.07,39.05,527.12
TRX-11474,2025-03-02,CUST-564,PROD-4321,Home & Garden,North America,259.51,20.76,280.27
TRX-11475,2025-06-14,CUST-812,PROD-2128,Electronics,Latin America,120.35,9.63,129.98
TRX-11476,2025-02-07,CUST-774,PROD-4878,Toys,Latin America,33.57,2.69,36.26
TRX-11477,2025-08-30,CUST-294,PROD-3475,Toys,Asia Pacific,198.02,15.84,213.86
TRX-11478,2025-05-07,CUST-633,PROD-2529,Home & Garden,Latin America,193.95,15.52,209.47
TRX-11479,2025-12-19,CUST-905,PROD-1029,Clothing,North America,364.56,29.16,393.72
TRX-11480,2025-03-23,CUST-701,PROD-2404,Electronics,North America,12.29,0.98,13.27
TRX-11481,2025-03-17,CUST-512,PROD-1680,Electronics,North America,442.97,35.44,478.41
TRX-11482,2025-03-30,CUST-327,PROD-1299,Clothing,Asia Pacific,152.25,12.18,164.43
TRX-11483,2025-12-01,CUST-623,PROD-4964,Toys,Asia Pacific,263.24,21.06,284.3
TRX-11484,2025-02-15,CUST-235,PROD-2137,Electronics,North America,78.56,6.28,84.84
TRX-11485,2025-04-01,CUST-569,PROD-2234,Toys,Latin America,161.3,12.9,174.2
TRX-11486,2025-04-17,CUST-325,PROD-1899,Toys,Latin America,349.86,27.99,377.85
TRX-11487,2025-05-05,CUST-525,PROD-2170,Electronics,North America,489.67,39.17,528.84
TRX-11488,2025-09-03,CUST-958,PROD-1641,Sports,North America,495.26,39.62,534.88
TRX-11489,2025-08-21,CUST-889,PROD-3628,Toys,Asia Pacific,289.3,23.14,312.44
TRX-11490,2025-11-08,CUST-234,PROD-3501,Electronics,Europe,75.14,6.01,81.15
TRX-11491,2025-06-02,CUST-232,PROD-1375,Toys,Latin America,475.3,38.02,513.32
TRX-11492,2025-12-27,CUST-406,PROD-3655,Electronics,Europe,16.3,1.3,17.6
TRX-11493,2025-03-14,CUST-485,PROD-2473,Sports,Asia Pacific,249.98,20.0,269.98
TRX-11494,2025-11-02,CUST-976,PROD-1708,Toys,Latin America,457.13,36.57,493.7
TRX-11495,2025-12-20,CUST-782,PROD-2409,Electronics,Asia Pacific,283.37,22.67,306.04
TRX-11496,2025-10-12,CUST-763,PROD-4412,Electronics,Europe,136.28,10.9,147.18
TRX-11497,2025-09-09,CUST-991,PROD-3790,Clothing,Asia Pacific,168.81,13.5,182.31
TRX-11498,2025-10-13,CUST-667,PROD-2508,Clothing,Europe,300.65,24.05,324.7
TRX-11499,2025-09-25,CUST-932,PROD-1048,Electronics,Asia Pacific,470.44,37.64,508.08
TRX-11500,2025-03-11,CUST-466,PROD-4825,Sports,North America,432.32,34.59,466.91
TRX-11501,2025-02-06,CUST-344,PROD-3683,Sports,Latin America,237.18,18.97,256.15
TRX-11502,2025-06-27,CUST-834,PROD-3702,Sports,Latin America,412.78,33.02,445.8
TRX-11503,2025-05-04,CUST-986,PROD-2084,Clothing,Asia Pacific,245.74,19.66,265.4
TRX-11504,2025-10-10,CUST-148,PROD-4478,Toys,North America,492.99,39.44,532.43
TRX-11505,2025-08-26,CUST-969,PROD-1580,Toys,Asia Pacific,292.01,23.36,315.37
TRX-11506,2025-03-28,CUST-475,PROD-1925,Home & Garden,Europe,215.57,17.25,232.82
TRX-11507,2025-08-02,CUST-802,PROD-3751,Toys,Europe,393.53,31.48,425.01
TRX-11508,2025-10-14,CUST-519,PROD-3290,Sports,Asia Pacific,259.05,20.72,279.77
TRX-11509,2025-01-11,CUST-573,PROD-2420,Clothing,Latin America,381.23,30.5,411.73
TRX-11510,2025-08-15,CUST-140,PROD-2795,Clothing,Latin America,372.53,29.8,402.33
TRX-11511,2025-06-17,CUST-211,PROD-2538,Clothing,Europe,304.23,24.34,328.57
TRX-11512,2025-10-12,CUST-682,PROD-4698,Electronics,North America,357.45,28.6,386.05
TRX-11513,2025-04-07,CUST-400,PROD-4389,Home & Garden,Latin America,265.26,21.22,286.48
TRX-11514,2025-07-29,CUST-890,PROD-3408,Home & Garden,Latin America,401.79,32.14,433.93
TRX-11515,2025-04-05,CUST-730,PROD-3253,Sports,North America,20.15,1.61,21.76
TRX-11516,2025-06-28,CUST-683,PROD-4024,Toys,North America,484.8,38.78,523.58
TRX-11517,2025-04-16,CUST-338,PROD-3795,Toys,Europe,385.49,30.84,416.33
TRX-11518,2025-02-08,CUST-817,PROD-4328,Sports,Europe,281.05,22.48,303.53
TRX-11519,2025-10-30,CUST-339,PROD-1212,Electronics,North America,31.98,2.56,34.54
TRX-11520,2025-02-06,CUST-233,PROD-1718,Home & Garden,North America,272.92,21.83,294.75
TRX-11521,2025-11-18,CUST-328,PROD-1209,Home & Garden,Asia Pacific,167.0,13.36,180.36
TRX-11522,2025-07-10,CUST-442,PROD-4846,Electronics,Asia Pacific,273.49,21.88,295.37
TRX-11523,2025-05-01,CUST-245,PROD-4247,Clothing,Asia Pacific,462.81,37.02,499.83
TRX-11524,2025-12-20,CUST-162,PROD-1714,Home & Garden,North America,327.0,26.16,353.16
TRX-11525,2025-07-25,CUST-304,PROD-2492,Home & Garden,Asia Pacific,160.72,12.86,173.58
TRX-11526,2025-01-12,CUST-755,PROD-1724,Sports,Europe,129.94,10.4,140.34
TRX-11527,2025-02-13,CUST-550,PROD-4615,Electronics,Latin America,117.28,9.38,126.66
TRX-11528,2025-11-15,CUST-131,PROD-1112,Sports,Asia Pacific,81.95,6.56,88.51
TRX-11529,2025-07-29,CUST-284,PROD-4906,Toys,Latin America,348.86,27.91,376.77
TRX-11530,2025-10-22,CUST-336,PROD-2720,Toys,Asia Pacific,204.36,16.35,220.71
TRX-11531,2025-10-21,CUST-387,PROD-2720,Home & Garden,Europe,309.59,24.77,334.36
TRX-11532,2025-07-07,CUST-142,PROD-1768,Sports,Latin America,41.29,3.3,44.59
TRX-11533,2025-09-26,CUST-440,PROD-2525,Electronics,Europe,192.37,15.39,207.76
TRX-11534,2025-02-27,CUST-904,PROD-4624,Home & Garden,Asia Pacific,92.04,7.36,99.4
TRX-11535,2025-04-29,CUST-657,PROD-2549,Sports,Latin America,166.11,13.29,179.4
TRX-11536,2025-06-23,CUST-902,PROD-1206,Clothing,Asia Pacific,334.13,26.73,360.86
TRX-11537,2025-09-18,CUST-893,PROD-4960,Home & Garden,Europe,447.9,35.83,483.73
TRX-11538,2025-12-13,CUST-295,PROD-1592,Toys,North America,122.68,9.81,132.49
TRX-11539,2025-08-26,CUST-189,PROD-3974,Home & Garden,Asia Pacific,290.66,23.25,313.91
TRX-11540,2025-12-07,CUST-919,PROD-4774,Electronics,Asia Pacific,146.27,11.7,157.97
TRX-11541,2025-04-17,CUST-588,PROD-2138,Electronics,Asia Pacific,49.67,3.97,53.64
TRX-11542,2025-09-25,CUST-184,PROD-1255,Clothing,North America,206.93,16.55,223.48
TRX-11543,2025-11-05,CUST-629,PROD-4416,Home & Garden,Asia Pacific,471.59,37.73,509.32
TRX-11544,2025-04-28,CUST-358,PROD-2973,Clothing,Latin America,429.2,34.34,463.54
TRX-11545,2025-05-01,CUST-661,PROD-3367,Electronics,Europe,414.22,33.14,447.36
TRX-11546,2025-11-12,CUST-816,PROD-4552,Electronics,Asia Pacific,346.95,27.76,374.71
TRX-11547,2025-09-23,CUST-305,PROD-1139,Toys,Europe,469.24,37.54,506.78
TRX-11548,2025-10-11,CUST-246,PROD-1981,Toys,Asia Pacific,385.36,30.83,416.19
TRX-11549,2025-08-06,CUST-678,PROD-3951,Clothing,Europe,183.82,14.71,198.53
TRX-11550,2025-04-23,CUST-275,PROD-3267,Sports,North America,399.85,31.99,431.84
TRX-11551,2025-11-24,CUST-199,PROD-2205,Home & Garden,Latin America,66.44,5.32,71.76
TRX-11552,2025-11-15,CUST-245,PROD-3637,Electronics,Asia Pacific,295.49,23.64,319.13
TRX-11553,2025-01-01,CUST-304,PROD-4626,Sports,Asia Pacific,99.83,7.99,107.82
TRX-11554,2025-10-29,CUST-973,PROD-1347,Home & Garden,North America,230.49,18.44,248.93
TRX-11555,2025-04-17,CUST-769,PROD-2770,Toys,North America,238.89,19.11,258.0
TRX-11556,2025-07-18,CUST-372,PROD-3440,Toys,Latin America,351.62,28.13,379.75
TRX-11557,2025-06-17,CUST-149,PROD-2160,Toys,Latin America,356.87,28.55,385.42
TRX-11558,2025-10-27,CUST-717,PROD-2341,Electronics,Europe,212.51,17.0,229.51
TRX-11559,2025-10-10,CUST-201,PROD-4336,Clothing,Latin America,17.77,1.42,19.19
TRX-11560,2025-04-15,CUST-857,PROD-2306,Clothing,Asia Pacific,309.46,24.76,334.22
TRX-11561,2025-07-01,CUST-344,PROD-1271,Home & Garden,North America,147.05,11.76,158.81
TRX-11562,2025-02-22,CUST-475,PROD-1040,Clothing,Asia Pacific,166.99,13.36,180.35
TRX-11563,2025-03-10,CUST-827,PROD-3614,Electronics,North America,421.15,33.69,454.84
TRX-11564,2025-06-19,CUST-458,PROD-3168,Toys,Latin America,26.72,2.14,28.86
TRX-11565,2025-06-19,CUST-126,PROD-3062,Electronics,Latin America,363.58,29.09,392.67
TRX-11566,2025-08-10,CUST-786,PROD-1483,Clothing,Asia Pacific,185.12,14.81,199.93
TRX-11567,2025-08-02,CUST-893,PROD-4548,Toys,North America,328.32,26.27,354.59
TRX-11568,2025-07-15,CUST-472,PROD-2723,Clothing,Asia Pacific,467.19,37.38,504.57
TRX-11569,2025-08-06,CUST-359,PROD-3774,Clothing,Europe,380.93,30.47,411.4
TRX-11570,2025-08-14,CUST-432,PROD-4132,Clothing,Latin America,92.63,7.41,100.04
TRX-11571,2025-11-30,CUST-812,PROD-3620,Clothing,North America,194.9,15.59,210.49
TRX-11572,2025-02-03,CUST-700,PROD-3051,Sports,Latin America,12.25,0.98,13.23
TRX-11573,2025-05-12,CUST-243,PROD-2125,Clothing,Europe,301.87,24.15,326.02
TRX-11574,2025-03-05,CUST-428,PROD-3448,Electronics,Latin America,93.94,7.52,101.46
TRX-11575,2025-12-03,CUST-540,PROD-4518,Home & Garden,Asia Pacific,269.32,21.55,290.87
TRX-11576,2025-05-04,CUST-270,PROD-4658,Clothing,North America,311.06,24.88,335.94
TRX-11577,2025-05-11,CUST-659,PROD-3887,Home & Garden,Latin America,426.89,34.15,461.04
TRX-11578,2025-02-17,CUST-140,PROD-1922,Home & Garden,Asia Pacific,265.74,21.26,287.0
TRX-11579,2025-07-10,CUST-314,PROD-3623,Sports,Europe,97.04,7.76,104.8
TRX-11580,2025-10-10,CUST-759,PROD-4580,Electronics,North America,156.5,12.52,169.02
TRX-11581,2025-05-29,CUST-318,PROD-1139,Clothing,North America,197.81,15.82,213.63
TRX-11582,2025-11-18,CUST-550,PROD-4716,Home & Garden,Europe,146.17,11.69,157.86
TRX-11583,2025-02-06,CUST-987,PROD-1497,Electronics,Europe,277.5,22.2,299.7
TRX-11584,2025-05-31,CUST-311,PROD-3671,Electronics,Europe,478.42,38.27,516.69
